station,datetime,obs_type,obs_value,TMAX_F,datetime_dt,year
CA006150689,18660915,TMAX,12.2,53.96,1866-09-15,1866
UK000047811,18661224,TMAX,12.2,53.96,1866-12-24,1866
UK000056225,18660208,TMAX,12.2,53.96,1866-02-08,1866
ITE00100550,18660306,TMAX,12.2,53.96,1866-03-06,1866
UK000047811,18661011,TMAX,12.2,53.96,1866-10-11,1866
CA006106362,18660915,TMAX,12.2,53.96,1866-09-15,1866
USC00288878,18661119,TMAX,12.2,53.96,1866-11-19,1866
CA006158350,18660918,TMAX,12.2,53.96,1866-09-18,1866
CA006110549,18660922,TMAX,12.2,53.96,1866-09-22,1866
CA006148100,18660423,TMAX,12.2,53.96,1866-04-23,1866
CA006158350,18660921,TMAX,12.2,53.96,1866-09-21,1866
UK000056225,18660205,TMAX,12.2,53.96,1866-02-05,1866
UK000047811,18660205,TMAX,12.2,53.96,1866-02-05,1866
ASN00086071,18660804,TMAX,12.2,53.96,1866-08-04,1866
CA006137735,18660423,TMAX,12.2,53.96,1866-04-23,1866
CA006139520,18660921,TMAX,12.2,53.96,1866-09-21,1866
CA006110549,18660918,TMAX,12.2,53.96,1866-09-18,1866
UK000056225,18660315,TMAX,12.2,53.96,1866-03-15,1866
CA006150689,18661128,TMAX,12.2,53.96,1866-11-28,1866
CA006158350,18661128,TMAX,12.2,53.96,1866-11-28,1866
CA006139520,18661127,TMAX,12.2,53.96,1866-11-27,1866
CA006148100,18660523,TMAX,12.2,53.96,1866-05-23,1866
CA006150689,18661108,TMAX,12.2,53.96,1866-11-08,1866
UK000047811,18660325,TMAX,12.2,53.96,1866-03-25,1866
USC00288878,18660411,TMAX,12.2,53.96,1866-04-11,1866
ASN00066062,18660722,TMAX,12.2,53.96,1866-07-22,1866
CA006137735,18660921,TMAX,12.2,53.96,1866-09-21,1866
CA006150689,18661129,TMAX,12.2,53.96,1866-11-29,1866
BE000006447,18661107,TMAX,12.2,53.96,1866-11-07,1866
CA006153192,18660503,TMAX,12.2,53.96,1866-05-03,1866
CA006158350,18660923,TMAX,12.2,53.96,1866-09-23,1866
CA006137735,18661106,TMAX,12.2,53.96,1866-11-06,1866
EIE00101859,18660412,TMAX,12.2,53.96,1866-04-12,1866
CA006148100,18660922,TMAX,12.2,53.96,1866-09-22,1866
CA006158350,18661108,TMAX,12.2,53.96,1866-11-08,1866
EZE00100082,18660202,TMAX,12.2,53.96,1866-02-02,1866
CA006150689,18660523,TMAX,12.2,53.96,1866-05-23,1866
EZE00100082,18661206,TMAX,12.2,53.96,1866-12-06,1866
CA006137735,18661208,TMAX,12.2,53.96,1866-12-08,1866
ASN00086071,18660624,TMAX,12.2,53.96,1866-06-24,1866
ASN00086071,18660726,TMAX,12.2,53.96,1866-07-26,1866
EIE00101859,18660406,TMAX,12.2,53.96,1866-04-06,1866
USC00288878,18660410,TMAX,12.2,53.96,1866-04-10,1866
EIE00101859,18660407,TMAX,12.2,53.96,1866-04-07,1866
CA006153192,18661102,TMAX,12.2,53.96,1866-11-02,1866
CA006158350,18660521,TMAX,12.2,53.96,1866-05-21,1866
CA006110549,18660521,TMAX,12.2,53.96,1866-05-21,1866
SZ000006717,18660622,TMAX,12.2,53.96,1866-06-22,1866
UK000047811,18661030,TMAX,12.2,53.96,1866-10-30,1866
EIE00101859,18661127,TMAX,12.2,53.96,1866-11-27,1866
EIE00101859,18660126,TMAX,12.2,53.96,1866-01-26,1866
ITE00100554,18661217,TMAX,12.2,53.96,1866-12-17,1866
CA006166416,18660922,TMAX,12.2,53.96,1866-09-22,1866
CA006150689,18660522,TMAX,12.2,53.96,1866-05-22,1866
CA006166416,18660528,TMAX,12.2,53.96,1866-05-28,1866
CA006110549,18660528,TMAX,12.2,53.96,1866-05-28,1866
EIE00101859,18660317,TMAX,12.2,53.96,1866-03-17,1866
ITE00100554,18660213,TMAX,12.2,53.96,1866-02-13,1866
GM000004204,18660521,TMAX,12.3,54.14,1866-05-21,1866
BE000006447,18660316,TMAX,12.3,54.14,1866-03-16,1866
ASN00086071,18660616,TMAX,12.3,54.14,1866-06-16,1866
ASN00086071,18660727,TMAX,12.3,54.14,1866-07-27,1866
ASN00086071,18660817,TMAX,12.3,54.14,1866-08-17,1866
EZE00100082,18660519,TMAX,12.3,54.14,1866-05-19,1866
ASN00086071,18660612,TMAX,12.3,54.14,1866-06-12,1866
AU000005901,18660310,TMAX,12.3,54.14,1866-03-10,1866
GME00125218,18660203,TMAX,12.3,54.14,1866-02-03,1866
EZE00100082,18661109,TMAX,12.3,54.14,1866-11-09,1866
ASN00086071,18660625,TMAX,12.3,54.14,1866-06-25,1866
GME00125218,18661207,TMAX,12.3,54.14,1866-12-07,1866
GM000004204,18661207,TMAX,12.3,54.14,1866-12-07,1866
GME00125218,18660202,TMAX,12.3,54.14,1866-02-02,1866
GM000004204,18661109,TMAX,12.3,54.14,1866-11-09,1866
EZE00100082,18661102,TMAX,12.3,54.14,1866-11-02,1866
ITE00100554,18660311,TMAX,12.3,54.14,1866-03-11,1866
ASN00086071,18660908,TMAX,12.3,54.14,1866-09-08,1866
ASN00086071,18660609,TMAX,12.3,54.14,1866-06-09,1866
GM000004204,18660403,TMAX,12.4,54.32,1866-04-03,1866
EZE00100082,18661106,TMAX,12.4,54.32,1866-11-06,1866
SZ000006717,18660823,TMAX,12.4,54.32,1866-08-23,1866
ASN00066062,18660729,TMAX,12.4,54.32,1866-07-29,1866
ITE00100550,18660212,TMAX,12.4,54.32,1866-02-12,1866
BE000006447,18661108,TMAX,12.4,54.32,1866-11-08,1866
ITE00100554,18660525,TMAX,12.4,54.32,1866-05-25,1866
ASN00086071,18660723,TMAX,12.4,54.32,1866-07-23,1866
BE000006447,18660511,TMAX,12.4,54.32,1866-05-11,1866
GME00125218,18661105,TMAX,12.5,54.5,1866-11-05,1866
GME00125218,18660502,TMAX,12.5,54.5,1866-05-02,1866
AU000005901,18660422,TMAX,12.5,54.5,1866-04-22,1866
AGE00135039,18660124,TMAX,12.5,54.5,1866-01-24,1866
GM000004204,18660419,TMAX,12.5,54.5,1866-04-19,1866
AGE00135039,18660123,TMAX,12.5,54.5,1866-01-23,1866
AU000005901,18660415,TMAX,12.5,54.5,1866-04-15,1866
ITE00100554,18660305,TMAX,12.5,54.5,1866-03-05,1866
GME00125218,18661101,TMAX,12.5,54.5,1866-11-01,1866
UK000056225,18661114,TMAX,12.5,54.5,1866-11-14,1866
ASN00086071,18660710,TMAX,12.5,54.5,1866-07-10,1866
EZE00100082,18660515,TMAX,12.5,54.5,1866-05-15,1866
AU000005901,18660202,TMAX,12.5,54.5,1866-02-02,1866
ITE00100554,18661103,TMAX,12.5,54.5,1866-11-03,1866
GME00125218,18660405,TMAX,12.6,54.68,1866-04-05,1866
BE000006447,18660515,TMAX,12.6,54.68,1866-05-15,1866
ITE00100554,18660331,TMAX,12.6,54.68,1866-03-31,1866
GME00125218,18661022,TMAX,12.6,54.68,1866-10-22,1866
GM000004204,18661010,TMAX,12.6,54.68,1866-10-10,1866
BE000006447,18660405,TMAX,12.6,54.68,1866-04-05,1866
AU000005901,18660313,TMAX,12.6,54.68,1866-03-13,1866
GM000004204,18660523,TMAX,12.6,54.68,1866-05-23,1866
ASN00086071,18660809,TMAX,12.6,54.68,1866-08-09,1866
SZ000006717,18660723,TMAX,12.6,54.68,1866-07-23,1866
ASN00086071,18660626,TMAX,12.7,54.86,1866-06-26,1866
SZ000006717,18660826,TMAX,12.7,54.86,1866-08-26,1866
BE000006447,18660327,TMAX,12.7,54.86,1866-03-27,1866
ITE00100554,18661029,TMAX,12.7,54.86,1866-10-29,1866
ASN00086071,18660818,TMAX,12.7,54.86,1866-08-18,1866
UK000056225,18661016,TMAX,12.7,54.86,1866-10-16,1866
UK000056225,18660503,TMAX,12.7,54.86,1866-05-03,1866
BE000006447,18660328,TMAX,12.7,54.86,1866-03-28,1866
ITE00100550,18661111,TMAX,12.7,54.86,1866-11-11,1866
BE000006447,18661025,TMAX,12.7,54.86,1866-10-25,1866
ASN00086071,18660812,TMAX,12.7,54.86,1866-08-12,1866
UK000056225,18660410,TMAX,12.7,54.86,1866-04-10,1866
ASN00086071,18660907,TMAX,12.7,54.86,1866-09-07,1866
ASN00086071,18660728,TMAX,12.7,54.86,1866-07-28,1866
UK000056225,18660131,TMAX,12.7,54.86,1866-01-31,1866
ITE00100554,18661030,TMAX,12.7,54.86,1866-10-30,1866
ASN00086071,18660601,TMAX,12.7,54.86,1866-06-01,1866
ASN00086071,18660517,TMAX,12.7,54.86,1866-05-17,1866
UK000047811,18660503,TMAX,12.8,55.040000000000006,1866-05-03,1866
CA006166416,18661023,TMAX,12.8,55.040000000000006,1866-10-23,1866
UK000047811,18661016,TMAX,12.8,55.040000000000006,1866-10-16,1866
EIE00101859,18661111,TMAX,12.8,55.040000000000006,1866-11-11,1866
CA006110549,18660413,TMAX,12.8,55.040000000000006,1866-04-13,1866
CA006122845,18661208,TMAX,12.8,55.040000000000006,1866-12-08,1866
CA006137735,18661023,TMAX,12.8,55.040000000000006,1866-10-23,1866
CA006148100,18660416,TMAX,12.8,55.040000000000006,1866-04-16,1866
EIE00101859,18661102,TMAX,12.8,55.040000000000006,1866-11-02,1866
CA006150689,18660504,TMAX,12.8,55.040000000000006,1866-05-04,1866
EIE00101859,18661112,TMAX,12.8,55.040000000000006,1866-11-12,1866
UK000047811,18661110,TMAX,12.8,55.040000000000006,1866-11-10,1866
AU000005901,18660317,TMAX,12.8,55.040000000000006,1866-03-17,1866
CA006153192,18661112,TMAX,12.8,55.040000000000006,1866-11-12,1866
EZE00100082,18661012,TMAX,12.8,55.040000000000006,1866-10-12,1866
UK000047811,18660412,TMAX,12.8,55.040000000000006,1866-04-12,1866
CA006137735,18661114,TMAX,12.8,55.040000000000006,1866-11-14,1866
EZE00100082,18661013,TMAX,12.8,55.040000000000006,1866-10-13,1866
CA006153192,18661207,TMAX,12.8,55.040000000000006,1866-12-07,1866
EIE00101859,18660415,TMAX,12.8,55.040000000000006,1866-04-15,1866
UK000047811,18661106,TMAX,12.8,55.040000000000006,1866-11-06,1866
EIE00101859,18661115,TMAX,12.8,55.040000000000006,1866-11-15,1866
UK000056225,18661212,TMAX,12.8,55.040000000000006,1866-12-12,1866
CA006158350,18660514,TMAX,12.8,55.040000000000006,1866-05-14,1866
UK000047811,18661107,TMAX,12.8,55.040000000000006,1866-11-07,1866
USC00288878,18660502,TMAX,12.8,55.040000000000006,1866-05-02,1866
EIE00101859,18660325,TMAX,12.8,55.040000000000006,1866-03-25,1866
UK000047811,18660411,TMAX,12.8,55.040000000000006,1866-04-11,1866
USC00288878,18660223,TMAX,12.8,55.040000000000006,1866-02-23,1866
EIE00101859,18660131,TMAX,12.8,55.040000000000006,1866-01-31,1866
UK000047811,18660617,TMAX,12.8,55.040000000000006,1866-06-17,1866
CA006148100,18660414,TMAX,12.8,55.040000000000006,1866-04-14,1866
CA006166416,18661108,TMAX,12.8,55.040000000000006,1866-11-08,1866
EIE00101859,18660311,TMAX,12.8,55.040000000000006,1866-03-11,1866
CA006110549,18660414,TMAX,12.8,55.040000000000006,1866-04-14,1866
USC00288878,18661024,TMAX,12.8,55.040000000000006,1866-10-24,1866
SZ000006717,18660620,TMAX,12.8,55.040000000000006,1866-06-20,1866
EIE00101859,18661031,TMAX,12.8,55.040000000000006,1866-10-31,1866
GME00125218,18661104,TMAX,12.8,55.040000000000006,1866-11-04,1866
EIE00101859,18660127,TMAX,12.8,55.040000000000006,1866-01-27,1866
ASN00090015,18660807,TMAX,12.8,55.040000000000006,1866-08-07,1866
EIE00101859,18661104,TMAX,12.8,55.040000000000006,1866-11-04,1866
UK000056225,18660325,TMAX,12.8,55.040000000000006,1866-03-25,1866
ASN00066062,18660625,TMAX,12.8,55.040000000000006,1866-06-25,1866
GM000004204,18661105,TMAX,12.8,55.040000000000006,1866-11-05,1866
UK000056225,18660317,TMAX,12.8,55.040000000000006,1866-03-17,1866
EIE00101859,18660201,TMAX,12.8,55.040000000000006,1866-02-01,1866
EZE00100082,18660420,TMAX,12.8,55.040000000000006,1866-04-20,1866
ASN00090015,18660718,TMAX,12.8,55.040000000000006,1866-07-18,1866
AU000005901,18660518,TMAX,12.8,55.040000000000006,1866-05-18,1866
EIE00101859,18660211,TMAX,12.8,55.040000000000006,1866-02-11,1866
ASN00090015,18660811,TMAX,12.8,55.040000000000006,1866-08-11,1866
UK000047811,18660507,TMAX,12.8,55.040000000000006,1866-05-07,1866
UK000047811,18660326,TMAX,12.8,55.040000000000006,1866-03-26,1866
CA006106362,18660404,TMAX,12.8,55.040000000000006,1866-04-04,1866
CA006150689,18660926,TMAX,12.8,55.040000000000006,1866-09-26,1866
UK000047811,18660920,TMAX,12.8,55.040000000000006,1866-09-20,1866
EIE00101859,18660408,TMAX,12.8,55.040000000000006,1866-04-08,1866
CA006166416,18660918,TMAX,12.8,55.040000000000006,1866-09-18,1866
CA006139520,18661004,TMAX,12.8,55.040000000000006,1866-10-04,1866
GME00125218,18660519,TMAX,12.8,55.040000000000006,1866-05-19,1866
CA006137735,18660403,TMAX,12.8,55.040000000000006,1866-04-03,1866
CA006137735,18661129,TMAX,12.8,55.040000000000006,1866-11-29,1866
CA006148100,18660528,TMAX,12.8,55.040000000000006,1866-05-28,1866
UK000047811,18660422,TMAX,12.8,55.040000000000006,1866-04-22,1866
CA006158350,18660527,TMAX,12.8,55.040000000000006,1866-05-27,1866
UK000047811,18660525,TMAX,12.8,55.040000000000006,1866-05-25,1866
EIE00101859,18660329,TMAX,12.8,55.040000000000006,1866-03-29,1866
EIE00101859,18660125,TMAX,12.8,55.040000000000006,1866-01-25,1866
CA006106362,18660524,TMAX,12.8,55.040000000000006,1866-05-24,1866
USC00288878,18660517,TMAX,12.8,55.040000000000006,1866-05-17,1866
EIE00101859,18661120,TMAX,12.8,55.040000000000006,1866-11-20,1866
EIE00101859,18660209,TMAX,12.8,55.040000000000006,1866-02-09,1866
UK000047811,18661203,TMAX,12.8,55.040000000000006,1866-12-03,1866
CA006110549,18661005,TMAX,12.8,55.040000000000006,1866-10-05,1866
EIE00101859,18660405,TMAX,12.8,55.040000000000006,1866-04-05,1866
CA006137735,18660918,TMAX,12.8,55.040000000000006,1866-09-18,1866
CA006158350,18660404,TMAX,12.8,55.040000000000006,1866-04-04,1866
ASN00090015,18660810,TMAX,12.8,55.040000000000006,1866-08-10,1866
CA006158350,18661003,TMAX,12.8,55.040000000000006,1866-10-03,1866
UK000047811,18660427,TMAX,12.8,55.040000000000006,1866-04-27,1866
CA006148100,18660531,TMAX,12.8,55.040000000000006,1866-05-31,1866
UK000047811,18660530,TMAX,12.8,55.040000000000006,1866-05-30,1866
CA006148100,18660530,TMAX,12.8,55.040000000000006,1866-05-30,1866
UK000047811,18661202,TMAX,12.8,55.040000000000006,1866-12-02,1866
GME00125218,18661106,TMAX,12.9,55.22,1866-11-06,1866
ITE00100550,18660325,TMAX,12.9,55.22,1866-03-25,1866
ASN00086071,18660717,TMAX,12.9,55.22,1866-07-17,1866
GME00125218,18661019,TMAX,12.9,55.22,1866-10-19,1866
GM000004204,18661014,TMAX,12.9,55.22,1866-10-14,1866
BE000006447,18660502,TMAX,12.9,55.22,1866-05-02,1866
ASN00066062,18660721,TMAX,12.9,55.22,1866-07-21,1866
AU000005901,18660228,TMAX,12.9,55.22,1866-02-28,1866
BE000006447,18661024,TMAX,12.9,55.22,1866-10-24,1866
GME00125218,18660524,TMAX,12.9,55.22,1866-05-24,1866
GM000004204,18660210,TMAX,12.9,55.22,1866-02-10,1866
ITE00100550,18661124,TMAX,13.0,55.400000000000006,1866-11-24,1866
ITE00100554,18661018,TMAX,13.0,55.400000000000006,1866-10-18,1866
AGE00135039,18660129,TMAX,13.0,55.400000000000006,1866-01-29,1866
GM000004204,18661108,TMAX,13.0,55.400000000000006,1866-11-08,1866
ITE00100554,18660312,TMAX,13.0,55.400000000000006,1866-03-12,1866
AGE00135039,18660120,TMAX,13.0,55.400000000000006,1866-01-20,1866
ITE00100550,18661019,TMAX,13.0,55.400000000000006,1866-10-19,1866
AGE00135039,18660122,TMAX,13.0,55.400000000000006,1866-01-22,1866
GM000004204,18660330,TMAX,13.0,55.400000000000006,1866-03-30,1866
BE000006447,18660201,TMAX,13.0,55.400000000000006,1866-02-01,1866
AGE00135039,18660116,TMAX,13.0,55.400000000000006,1866-01-16,1866
GME00125218,18660404,TMAX,13.0,55.400000000000006,1866-04-04,1866
AU000005901,18661114,TMAX,13.0,55.400000000000006,1866-11-14,1866
GM000004204,18660202,TMAX,13.0,55.400000000000006,1866-02-02,1866
ITE00100550,18660330,TMAX,13.0,55.400000000000006,1866-03-30,1866
ITE00100550,18660228,TMAX,13.0,55.400000000000006,1866-02-28,1866
GME00125218,18660520,TMAX,13.0,55.400000000000006,1866-05-20,1866
AU000005901,18661015,TMAX,13.0,55.400000000000006,1866-10-15,1866
ITE00100550,18661112,TMAX,13.0,55.400000000000006,1866-11-12,1866
AGE00135039,18660103,TMAX,13.0,55.400000000000006,1866-01-03,1866
AGE00135039,18660310,TMAX,13.0,55.400000000000006,1866-03-10,1866
AU000005901,18660308,TMAX,13.0,55.400000000000006,1866-03-08,1866
ITE00100550,18661103,TMAX,13.0,55.400000000000006,1866-11-03,1866
ITE00100550,18661022,TMAX,13.0,55.400000000000006,1866-10-22,1866
ITE00100554,18661110,TMAX,13.0,55.400000000000006,1866-11-10,1866
AGE00135039,18660102,TMAX,13.0,55.400000000000006,1866-01-02,1866
ITE00100554,18660308,TMAX,13.0,55.400000000000006,1866-03-08,1866
ITE00100550,18661110,TMAX,13.0,55.400000000000006,1866-11-10,1866
ITE00100550,18661117,TMAX,13.0,55.400000000000006,1866-11-17,1866
AGE00135039,18660111,TMAX,13.0,55.400000000000006,1866-01-11,1866
AU000005901,18660318,TMAX,13.0,55.400000000000006,1866-03-18,1866
ASN00086071,18660620,TMAX,13.1,55.58,1866-06-20,1866
GME00125218,18660503,TMAX,13.1,55.58,1866-05-03,1866
AU000005901,18660520,TMAX,13.1,55.58,1866-05-20,1866
ASN00086071,18661010,TMAX,13.1,55.58,1866-10-10,1866
BE000006447,18661031,TMAX,13.1,55.58,1866-10-31,1866
BE000006447,18660329,TMAX,13.1,55.58,1866-03-29,1866
EZE00100082,18660518,TMAX,13.1,55.58,1866-05-18,1866
GME00125218,18660210,TMAX,13.1,55.58,1866-02-10,1866
UK000056225,18661202,TMAX,13.1,55.58,1866-12-02,1866
GM000004204,18660502,TMAX,13.1,55.58,1866-05-02,1866
EZE00100082,18660210,TMAX,13.1,55.58,1866-02-10,1866
BE000006447,18661030,TMAX,13.1,55.58,1866-10-30,1866
GME00125218,18660424,TMAX,13.1,55.58,1866-04-24,1866
ASN00086071,18660531,TMAX,13.1,55.58,1866-05-31,1866
SZ000006717,18660610,TMAX,13.2,55.76,1866-06-10,1866
ASN00086071,18660529,TMAX,13.2,55.76,1866-05-29,1866
ITE00100550,18660328,TMAX,13.2,55.76,1866-03-28,1866
UK000056225,18661112,TMAX,13.2,55.76,1866-11-12,1866
ITE00100554,18660404,TMAX,13.2,55.76,1866-04-04,1866
ASN00066062,18660801,TMAX,13.2,55.76,1866-08-01,1866
BE000006447,18660202,TMAX,13.2,55.76,1866-02-02,1866
BE000006447,18660509,TMAX,13.2,55.76,1866-05-09,1866
SZ000006717,18660621,TMAX,13.2,55.76,1866-06-21,1866
ITE00100550,18660329,TMAX,13.2,55.76,1866-03-29,1866
ASN00086071,18661011,TMAX,13.2,55.76,1866-10-11,1866
SZ000006717,18660711,TMAX,13.2,55.76,1866-07-11,1866
ITE00100550,18660327,TMAX,13.2,55.76,1866-03-27,1866
ITE00100550,18661108,TMAX,13.2,55.76,1866-11-08,1866
EIE00101859,18660314,TMAX,13.3,55.94,1866-03-14,1866
CA006150689,18661023,TMAX,13.3,55.94,1866-10-23,1866
ASN00086071,18660807,TMAX,13.3,55.94,1866-08-07,1866
CA006153192,18660918,TMAX,13.3,55.94,1866-09-18,1866
EIE00101859,18660129,TMAX,13.3,55.94,1866-01-29,1866
EIE00101859,18661103,TMAX,13.3,55.94,1866-11-03,1866
GME00125218,18660411,TMAX,13.3,55.94,1866-04-11,1866
ASN00090015,18660809,TMAX,13.3,55.94,1866-08-09,1866
GM000004204,18660519,TMAX,13.3,55.94,1866-05-19,1866
USC00288878,18660425,TMAX,13.3,55.94,1866-04-25,1866
CA006153192,18661023,TMAX,13.3,55.94,1866-10-23,1866
EZE00100082,18660526,TMAX,13.3,55.94,1866-05-26,1866
UK000056225,18661103,TMAX,13.3,55.94,1866-11-03,1866
UK000047811,18660512,TMAX,13.3,55.94,1866-05-12,1866
UK000047811,18661031,TMAX,13.3,55.94,1866-10-31,1866
CA006148100,18660823,TMAX,13.3,55.94,1866-08-23,1866
EIE00101859,18660411,TMAX,13.3,55.94,1866-04-11,1866
CA006150689,18660411,TMAX,13.3,55.94,1866-04-11,1866
EIE00101859,18661026,TMAX,13.3,55.94,1866-10-26,1866
UK000047811,18661023,TMAX,13.3,55.94,1866-10-23,1866
CA006137735,18660529,TMAX,13.3,55.94,1866-05-29,1866
ASN00086071,18660718,TMAX,13.3,55.94,1866-07-18,1866
UK000047811,18661027,TMAX,13.3,55.94,1866-10-27,1866
ASN00090015,18660625,TMAX,13.3,55.94,1866-06-25,1866
EIE00101859,18661101,TMAX,13.3,55.94,1866-11-01,1866
UK000047811,18661216,TMAX,13.3,55.94,1866-12-16,1866
UK000047811,18661217,TMAX,13.3,55.94,1866-12-17,1866
UK000047811,18661104,TMAX,13.3,55.94,1866-11-04,1866
UK000047811,18661026,TMAX,13.3,55.94,1866-10-26,1866
CA006139520,18661128,TMAX,13.3,55.94,1866-11-28,1866
USC00288878,18660518,TMAX,13.3,55.94,1866-05-18,1866
GME00125218,18661108,TMAX,13.3,55.94,1866-11-08,1866
CA006158350,18660526,TMAX,13.3,55.94,1866-05-26,1866
CA006110549,18660504,TMAX,13.3,55.94,1866-05-04,1866
UK000047811,18660329,TMAX,13.3,55.94,1866-03-29,1866
EZE00100082,18661107,TMAX,13.3,55.94,1866-11-07,1866
CA006110549,18661107,TMAX,13.3,55.94,1866-11-07,1866
CA006158350,18660507,TMAX,13.3,55.94,1866-05-07,1866
UK000047811,18660511,TMAX,13.3,55.94,1866-05-11,1866
CA006137735,18660922,TMAX,13.3,55.94,1866-09-22,1866
EIE00101859,18661107,TMAX,13.3,55.94,1866-11-07,1866
USC00288878,18661108,TMAX,13.3,55.94,1866-11-08,1866
UK000047811,18660922,TMAX,13.3,55.94,1866-09-22,1866
CA006139520,18660922,TMAX,13.3,55.94,1866-09-22,1866
ASN00086071,18660813,TMAX,13.3,55.94,1866-08-13,1866
CA006137735,18661128,TMAX,13.3,55.94,1866-11-28,1866
UK000056225,18660422,TMAX,13.3,55.94,1866-04-22,1866
UK000047811,18660928,TMAX,13.3,55.94,1866-09-28,1866
EIE00101859,18661105,TMAX,13.3,55.94,1866-11-05,1866
CA006150689,18660404,TMAX,13.3,55.94,1866-04-04,1866
UK000056225,18661109,TMAX,13.3,55.94,1866-11-09,1866
CA006137735,18661109,TMAX,13.3,55.94,1866-11-09,1866
BE000006447,18660510,TMAX,13.3,55.94,1866-05-10,1866
ASN00090015,18660927,TMAX,13.3,55.94,1866-09-27,1866
UK000047811,18660921,TMAX,13.3,55.94,1866-09-21,1866
GM000004204,18660424,TMAX,13.3,55.94,1866-04-24,1866
CA006166416,18660505,TMAX,13.3,55.94,1866-05-05,1866
CA006158350,18660528,TMAX,13.3,55.94,1866-05-28,1866
CA006158350,18660922,TMAX,13.3,55.94,1866-09-22,1866
GME00125218,18660518,TMAX,13.3,55.94,1866-05-18,1866
USC00288878,18661109,TMAX,13.3,55.94,1866-11-09,1866
CA006110549,18661020,TMAX,13.3,55.94,1866-10-20,1866
CA006166416,18660417,TMAX,13.3,55.94,1866-04-17,1866
ASN00090015,18661011,TMAX,13.3,55.94,1866-10-11,1866
CA006158350,18660515,TMAX,13.3,55.94,1866-05-15,1866
UK000047811,18660416,TMAX,13.3,55.94,1866-04-16,1866
USC00288878,18660418,TMAX,13.3,55.94,1866-04-18,1866
UK000047811,18661008,TMAX,13.3,55.94,1866-10-08,1866
UK000047811,18660414,TMAX,13.3,55.94,1866-04-14,1866
CA006106362,18660911,TMAX,13.3,55.94,1866-09-11,1866
EIE00101859,18661114,TMAX,13.3,55.94,1866-11-14,1866
UK000047811,18661029,TMAX,13.3,55.94,1866-10-29,1866
UK000056225,18660407,TMAX,13.3,55.94,1866-04-07,1866
ASN00090015,18660730,TMAX,13.3,55.94,1866-07-30,1866
CA006166416,18660416,TMAX,13.3,55.94,1866-04-16,1866
CA006148100,18660504,TMAX,13.3,55.94,1866-05-04,1866
UK000056225,18661204,TMAX,13.3,55.94,1866-12-04,1866
EIE00101859,18660419,TMAX,13.3,55.94,1866-04-19,1866
EIE00101859,18660414,TMAX,13.3,55.94,1866-04-14,1866
EIE00101859,18661029,TMAX,13.3,55.94,1866-10-29,1866
ASN00090015,18660530,TMAX,13.3,55.94,1866-05-30,1866
CA006153192,18661029,TMAX,13.3,55.94,1866-10-29,1866
EIE00101859,18661015,TMAX,13.3,55.94,1866-10-15,1866
CA006158350,18660508,TMAX,13.3,55.94,1866-05-08,1866
CA006137735,18661005,TMAX,13.3,55.94,1866-10-05,1866
USC00288878,18661112,TMAX,13.3,55.94,1866-11-12,1866
CA006166416,18661010,TMAX,13.3,55.94,1866-10-10,1866
ITE00100550,18661030,TMAX,13.3,55.94,1866-10-30,1866
UK000056225,18660405,TMAX,13.3,55.94,1866-04-05,1866
EIE00101859,18660312,TMAX,13.3,55.94,1866-03-12,1866
UK000056225,18661115,TMAX,13.3,55.94,1866-11-15,1866
ASN00090015,18660818,TMAX,13.3,55.94,1866-08-18,1866
ASN00086071,18660628,TMAX,13.3,55.94,1866-06-28,1866
CA006153192,18660417,TMAX,13.3,55.94,1866-04-17,1866
ASN00090015,18661005,TMAX,13.3,55.94,1866-10-05,1866
CA006158350,18660429,TMAX,13.3,55.94,1866-04-29,1866
ASN00090015,18660808,TMAX,13.3,55.94,1866-08-08,1866
ASN00086071,18660927,TMAX,13.4,56.120000000000005,1866-09-27,1866
GM000004204,18661106,TMAX,13.4,56.120000000000005,1866-11-06,1866
ITE00100554,18660204,TMAX,13.4,56.120000000000005,1866-02-04,1866
ITE00100554,18660306,TMAX,13.4,56.120000000000005,1866-03-06,1866
BE000006447,18660414,TMAX,13.4,56.120000000000005,1866-04-14,1866
ITE00100554,18660117,TMAX,13.4,56.120000000000005,1866-01-17,1866
GM000004204,18660505,TMAX,13.4,56.120000000000005,1866-05-05,1866
GM000004204,18660518,TMAX,13.4,56.120000000000005,1866-05-18,1866
